gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1122,3069,0,1
1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,402,1401,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,51,2038,0,2
0,1,0,0,1,2,1,0,2,2,0,2,2,0,0,2,1369,5768,0,4
1,0,1,0,1,2,1,0,0,2,2,2,2,0,1,0,1397,5149,1,3
1,1,1,1,1,2,1,2,2,0,0,0,0,0,1,2,1009,5694,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,35,83,0,0
1,1,1,0,1,2,1,2,0,0,0,2,2,1,1,2,1295,6092,0,5
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,789,2985,0,1
0,0,0,0,1,2,0,2,0,2,0,2,2,1,1,2,870,3575,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,311,834,1,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,26,3128,0,5
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,390,878,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,305,2259,0,1
0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,2,855,3001,0,1
0,1,1,0,1,0,1,2,0,0,0,0,2,0,1,2,963,4443,0,3
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,772,604,1,0
1,0,0,0,1,2,1,2,2,0,0,2,0,1,0,0,1183,5166,0,3
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,31,2587,0,4
1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,3,540,1689,0,0
0,0,1,0,1,2,0,2,2,2,2,2,2,1,1,1,1094,3931,0,2
1,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,397,1412,1,0
1,0,1,0,1,0,0,0,2,2,2,2,0,1,1,2,733,4503,0,3
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,130,503,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,333,442,0,0
0,0,1,1,1,2,1,0,0,0,0,2,0,0,1,0,1001,2059,1,0
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,813,350,1,0
1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,792,3675,0,2
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,700,684,0,0
1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,810,4473,1,3
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,47,40,1,0
0,0,1,0,1,2,1,0,2,2,0,0,2,1,1,2,1173,5656,0,4
0,0,1,1,1,2,0,2,0,2,2,2,0,2,1,3,835,5153,0,4
1,0,0,0,0,1,0,2,0,2,0,2,2,1,1,2,438,4018,0,3
1,0,0,0,1,2,1,0,2,0,2,2,2,1,1,2,1359,6159,0,5
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,28,3027,0,5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,91,816,0,0
1,0,0,0,1,2,1,2,0,2,0,0,0,0,1,2,989,3364,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,24,372,0,0
0,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,1524,6437,0,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,303,144,0,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,811,1756,0,0
1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,84,2890,0,4
1,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0,92,2854,0,4
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,48,1054,0,0
1,0,1,1,1,2,1,2,0,2,2,2,2,2,1,2,1479,6063,0,5
1,0,0,0,1,0,0,2,2,0,0,0,0,0,1,1,468,2368,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,273,584,1,0
1,0,1,0,1,0,1,2,2,2,2,2,2,1,1,0,1458,6344,1,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,18,11,0,0
1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,991,4713,0,3
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,21,1176,0,1
0,0,1,1,1,0,0,2,2,0,0,0,0,1,0,2,427,4389,0,4
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,25,1928,0,3
0,0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,1503,6442,0,6
0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,1,990,2316,1,0
0,1,1,0,1,2,1,0,2,2,0,2,0,0,1,2,1188,5338,1,4
1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,383,961,1,0
1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,798,343,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,23,1255,1,1
1,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,790,631,0,0
0,0,0,0,1,2,0,0,0,2,2,2,0,0,1,3,694,2628,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,16,1124,0,1
0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,2,531,2295,1,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,25,839,0,0
0,0,0,1,1,0,1,2,2,0,2,2,2,1,1,0,1378,5300,1,3
1,0,1,1,1,2,1,0,2,2,2,2,2,2,1,1,1453,6117,0,5
0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,3,882,380,0,0
1,0,1,1,1,0,0,0,2,2,0,0,0,1,0,3,431,2997,0,2
1,0,1,1,1,0,1,2,2,2,2,2,0,2,0,1,1284,6261,0,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,308,1471,1,0
0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,1443,6391,0,6
0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,0,254,3763,0,4
1,0,1,1,0,1,0,2,2,2,2,0,2,1,1,1,465,3350,0,2
1,0,1,0,1,2,1,2,2,2,2,0,2,2,0,0,1386,6361,0,6
1,0,1,0,1,2,1,0,2,2,0,2,0,0,0,2,1163,4362,1,2
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1201,5249,0,4
1,0,1,0,1,2,0,2,0,2,2,2,2,2,0,2,958,5886,0,5
1,1,1,0,1,2,0,2,2,2,2,2,2,2,0,1,1093,5968,0,5
1,0,0,0,1,2,1,2,0,0,2,0,2,1,0,1,1234,6094,0,5
1,0,1,1,1,0,0,2,2,2,2,0,0,2,1,0,676,4986,0,5
1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1211,4465,1,2
0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,891,387,1,0
1,0,0,0,1,2,1,2,2,2,0,0,2,2,1,0,1320,6249,0,5
1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,61,3122,0,5
0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,735,1548,0,0
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,999,3452,1,1
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,18,555,0,0
0,1,0,0,0,1,0,2,2,2,0,2,2,0,1,0,531,3616,0,2
1,0,1,1,1,2,1,0,0,0,0,2,2,1,0,0,1135,4100,0,2
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,26,1539,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,283,1083,0,0
1,0,0,0,1,2,1,0,0,0,2,0,0,0,1,2,909,3778,1,2
1,1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,1088,1608,1,0
1,1,0,0,1,2,1,2,0,0,0,0,2,0,1,1,1102,4114,0,2
1,0,0,0,1,2,1,0,2,0,0,0,2,1,0,1,1101,5761,0,5
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,391,200,1,0
0,0,0,1,1,2,0,0,2,2,2,2,2,1,1,2,986,5118,0,4
0,0,1,1,1,0,1,0,2,0,2,0,2,0,1,1,1085,2772,1,1
0,0,0,0,1,0,1,0,2,0,2,2,2,0,1,0,1263,3678,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,28,1169,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,39,1108,0,1
0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,2,581,3786,0,2
0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,889,4167,0,2
0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20,1691,0,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,36,29,0,0
1,0,0,0,0,1,0,0,0,0,2,2,2,0,1,2,410,4350,0,4
0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,60,3341,0,6
1,0,0,0,1,0,0,0,2,0,2,0,2,1,1,3,635,4056,1,3
0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,3,629,4110,0,3
1,0,1,1,1,2,1,0,0,2,0,0,0,0,1,2,923,4526,0,3
0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,3,765,1877,1,0
1,0,1,1,1,0,0,2,2,2,2,2,0,2,0,1,796,5226,0,5
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,909,944,0,0
1,0,1,1,0,1,0,0,2,2,2,2,2,1,0,3,548,4024,0,3
1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,3,806,1892,0,0
1,1,1,0,1,0,1,2,0,0,2,2,0,1,0,3,1095,4433,0,2
1,0,0,0,0,1,0,2,0,2,2,0,0,0,0,3,242,913,1,0
1,1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1269,2339,1,0
1,0,1,0,1,2,0,0,2,2,0,0,2,0,1,1,695,1883,0,0
1,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,536,3557,0,2
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,26,2384,0,4
0,0,0,0,1,0,1,2,2,0,2,0,0,0,1,2,1019,787,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,318,157,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,716,1706,1,0
0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,256,1295,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,718,563,1,0
0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,465,733,1,0
1,0,1,0,1,0,1,0,0,0,2,2,2,0,1,1,1201,3945,0,2
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,330,165,0,0
0,0,1,1,1,2,0,2,2,2,2,2,0,0,0,3,925,4657,0,3
1,1,1,1,1,2,1,0,2,2,0,0,0,0,1,2,978,4980,1,4
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,29,2600,0,4
0,0,0,0,1,2,0,2,2,2,0,0,0,0,1,0,649,4069,0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,322,405,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,21,2003,0,3
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,372,3451,0,2
0,0,1,0,1,2,1,0,0,2,0,2,2,1,1,2,1313,6224,0,5
0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,3,461,2042,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,811,4359,1,3
0,0,0,0,1,2,1,0,2,2,0,2,2,1,1,2,1353,6005,0,5
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,0,1283,2710,1,1
1,0,0,0,1,0,1,0,2,0,2,2,2,2,1,1,1273,5011,0,3
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,780,3275,0,1
1,1,0,0,0,1,0,0,0,2,0,2,2,1,1,0,377,4204,0,4
1,0,1,0,0,1,0,2,0,2,2,2,2,2,0,0,547,4926,0,5
1,1,1,1,1,2,1,0,2,2,0,2,2,0,0,2,1389,4187,1,2
0,1,1,0,1,0,1,2,2,0,0,0,2,1,0,1,1040,5861,0,5
0,1,1,0,0,1,0,0,0,2,0,2,2,0,1,2,344,2154,1,1
1,0,1,1,1,2,0,0,2,0,0,0,0,0,0,2,443,4078,0,3
0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,1000,5889,0,6
1,1,1,0,0,1,0,0,2,2,2,2,0,0,1,2,376,3473,0,2
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,80,101,1,0
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,1111,6084,0,6
1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,757,4105,0,3
0,1,1,1,1,2,1,0,2,2,0,0,2,0,1,1,1209,5847,0,5
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,26,3031,0,5
1,0,0,1,1,0,0,0,2,0,2,0,0,0,1,0,464,2894,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,31,1128,0,1
1,0,0,0,1,0,0,2,0,2,2,2,0,0,1,3,704,1881,0,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,95,1406,0,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,48,433,1,0
0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,2,367,182,1,0
0,0,1,0,1,2,1,0,0,2,0,0,0,0,1,3,892,3653,0,2
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,738,319,0,0
1,1,0,0,1,2,1,2,2,2,2,2,2,2,0,0,1526,6412,0,6
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,2,83,3472,0,6
0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,23,883,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,34,774,1,0
0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,379,562,1,0
0,1,1,0,1,2,1,0,0,2,0,2,2,1,1,1,1290,5849,0,5
1,1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,1205,4205,1,2
0,0,0,0,1,0,0,0,0,2,2,2,2,2,1,0,795,4746,0,4
0,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1356,4426,0,2
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,10,2447,0,4
1,0,0,1,1,2,2,1,1,1,1,1,1,2,0,3,92,2467,0,3
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,10,701,0,0
1,0,0,0,1,0,1,0,0,2,2,0,0,1,0,2,937,4487,0,3
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,708,1747,0,0
0,0,1,1,1,2,1,0,0,2,0,0,2,1,1,2,1095,5179,0,4
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,99,3578,0,5
1,1,0,0,1,2,2,1,1,1,1,1,1,2,1,3,85,3491,0,5
0,1,1,0,1,0,2,1,1,1,1,1,1,2,1,1,20,3166,0,5
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,97,62,1,0
1,0,1,0,0,1,0,2,2,0,2,2,2,2,1,0,542,3843,0,3
0,0,1,0,1,0,1,0,2,2,0,0,2,0,0,1,1090,4012,0,2
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,17,1865,0,2
1,1,1,0,1,0,0,0,2,0,0,0,0,2,0,3,372,3984,0,4
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,74,2247,0,3
0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,443,1768,0,0
1,0,1,0,1,2,1,2,2,2,0,2,2,1,0,1,1466,6297,0,5
1,0,0,0,0,1,0,0,0,2,2,0,0,1,1,1,199,1001,0,0
0,0,0,0,1,0,1,0,0,0,0,2,2,1,0,1,1044,5132,0,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,308,1420,1,0
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,3,1060,2119,0,0
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,392,853,0,0
1,0,1,0,1,2,1,2,2,2,0,2,0,2,1,2,1260,6200,0,5
0,0,1,1,1,2,1,0,0,0,0,2,0,0,1,0,982,4955,1,4
0,1,1,1,1,0,1,0,0,2,0,2,2,2,1,2,1217,3896,0,2
1,0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,537,3021,0,1
1,0,0,0,1,2,1,2,2,2,0,2,2,0,1,2,1495,5359,0,3
0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,0,77,2210,0,2
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,808,348,1,0
0,0,1,0,1,2,0,0,0,0,0,2,2,1,1,1,717,4744,1,4
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1313,5037,1,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,321,160,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,39,32,0,0
1,0,0,0,1,0,0,2,2,0,2,2,0,1,0,2,722,3747,0,2
0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,155,79,0,0
1,0,1,1,1,2,0,2,2,0,2,2,2,0,0,2,992,3066,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,31,24,1,0
1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,3,254,1215,1,0
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1300,5229,1,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,696,280,1,0
1,0,1,0,1,0,0,2,0,0,2,0,0,2,0,0,448,4776,0,5
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,813,4449,0,3
1,0,1,0,0,1,0,2,0,0,2,2,0,1,1,0,294,3837,0,4
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,806,2461,1,1
1,0,1,1,1,0,1,0,2,0,2,2,2,1,0,0,1280,3623,1,1
0,0,0,0,1,2,1,0,0,2,0,2,2,0,0,0,1242,4888,0,3
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,737,317,1,0
0,0,0,0,0,1,0,0,2,2,0,2,2,0,1,1,441,2824,1,2
0,0,1,0,1,2,0,0,2,0,0,2,0,1,0,0,605,4143,0,3
0,0,1,1,1,2,0,0,2,2,0,2,0,0,1,0,697,953,0,0
0,0,0,0,1,2,0,2,0,0,0,2,0,1,0,0,620,3954,0,3
0,0,1,1,1,2,1,2,0,2,2,2,2,2,1,1,1444,6250,1,5
0,0,1,1,1,2,1,0,2,0,0,2,2,0,1,2,1258,4407,0,2
0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,2,359,1065,1,0
0,0,1,1,1,2,1,2,0,0,0,2,0,0,0,2,1084,4294,0,2
0,0,0,0,1,2,1,0,2,2,0,0,0,0,1,2,959,5378,0,4
0,0,1,0,1,0,0,0,2,2,2,0,2,1,0,0,719,3849,0,2
1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,17,1330,1,1
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,2,82,2071,0,2
0,1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,882,3232,1,1
1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,31,816,0,0
0,0,1,1,1,2,0,2,2,2,0,2,0,1,1,1,767,5468,0,5
0,0,1,1,1,2,0,2,0,0,2,0,0,2,0,1,570,4929,0,5
1,0,0,0,1,2,1,0,0,2,2,0,0,0,1,3,980,3911,0,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,27,2999,0,5
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,37,941,0,0
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,391,200,0,0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,38,979,0,0
0,0,1,1,1,2,0,2,2,0,2,0,2,1,1,0,821,5032,0,4
1,0,0,0,1,0,0,2,0,0,2,2,0,1,0,2,635,4223,0,3
1,1,1,0,1,0,1,0,0,0,0,0,2,0,1,2,907,4690,1,3
1,0,1,1,1,0,0,2,2,2,0,0,0,2,1,0,537,4936,0,5
1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,869,2271,0,0
0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1318,2685,1,0
1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,355,2951,0,2
0,0,1,0,1,2,1,2,0,0,0,2,2,0,1,2,1273,5602,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0,1674,0,2
0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,449,4028,0,3
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,42,108,1,0
1,0,0,1,0,1,0,2,2,0,2,0,0,1,0,0,254,2390,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,38,1287,0,1
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,0,88,3181,0,5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,730,312,1,0
1,0,0,0,1,2,1,0,0,0,2,0,2,0,1,1,1073,3151,1,1
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1218,1111,1,0
1,0,0,0,1,2,0,2,2,2,2,2,2,1,1,0,1068,5791,0,5
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,30,2764,0,5
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,1,1364,5799,1,4
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,710,658,0,0
0,0,1,1,1,2,0,2,0,2,2,2,0,2,1,0,846,3483,0,1
0,0,0,1,0,1,0,2,0,0,2,0,0,2,0,0,190,2217,0,2
0,1,0,0,1,2,1,0,2,2,2,2,2,2,1,0,1432,6401,0,6
0,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,975,609,0,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,33,634,0,0
0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,388,1002,1,0
1,0,0,0,0,1,0,0,0,2,0,2,2,0,0,2,360,3416,0,2
1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,84,1779,0,2
0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,746,617,0,0
1,0,1,1,1,2,1,2,2,2,2,0,2,2,1,1,1372,6392,0,6
0,0,0,0,1,2,1,2,2,2,2,2,0,0,1,2,1404,5039,0,3
1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,363,896,1,0
1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,816,3725,0,2
1,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,1172,1912,1,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,693,279,1,0
0,0,1,1,1,2,0,0,2,0,2,0,0,0,1,3,514,919,0,0
1,0,0,0,1,0,0,0,2,2,2,2,2,2,0,1,877,4769,0,4
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1164,832,1,0
0,1,1,0,1,0,0,2,0,2,2,2,2,1,1,2,883,2385,0,1
1,0,1,0,1,2,1,2,0,2,2,2,2,0,1,0,1457,6057,0,5
1,0,0,0,1,0,0,2,0,2,2,0,0,2,1,2,527,4460,0,4
1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,129,72,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30,23,0,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,827,1188,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,81,51,1,0
0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,1,655,4216,0,3
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,367,182,0,0
1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,1,1079,1848,1,0
1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,778,946,0,0
0,0,1,0,1,2,0,2,2,2,0,2,2,2,1,1,949,5798,0,6
1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,356,2053,0,1
1,0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,906,1159,1,0
0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,96,989,0,0
0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,101,614,0,0
0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,2,474,231,1,0
1,0,1,0,1,2,1,2,0,2,2,2,2,2,1,1,1485,6487,0,6
0,0,1,0,1,2,1,0,2,0,0,0,0,0,1,1,854,5035,0,4
0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,2,115,2585,0,3
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,27,2644,0,4
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,880,378,1,0
1,0,1,0,1,0,1,2,0,0,0,2,2,0,1,2,1187,486,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,96,61,1,0
1,1,1,1,1,2,0,0,2,2,0,2,2,1,1,2,916,4938,0,4
1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1249,4997,1,3
1,0,1,0,1,0,0,0,0,0,0,2,0,1,1,3,485,3980,0,3
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,15,2292,0,3
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,384,621,0,0
1,1,1,1,1,2,0,2,2,2,2,2,0,2,0,1,887,5467,1,5
1,0,1,1,1,0,0,0,0,2,2,0,0,2,1,1,463,4425,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,11,1662,0,2
0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,975,2419,0,1
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1378,6181,0,5
1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1307,4634,1,2
1,1,1,0,1,2,1,0,0,2,0,0,2,0,1,2,1088,2327,1,0
1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,821,3654,0,2
0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1193,5758,0,4
1,0,1,0,1,0,1,2,2,2,2,2,2,2,0,0,1463,5882,1,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,26,776,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,15,71,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,696,1461,0,0
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,1117,3959,1,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,34,803,0,0
1,0,1,0,1,0,0,0,2,2,0,0,0,0,1,3,453,1483,0,0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,928,2324,0,1
0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,358,1936,1,1
1,0,1,0,1,2,0,2,0,2,0,2,2,1,1,2,903,4680,0,3
1,0,0,0,1,2,1,0,0,0,2,2,2,0,1,2,1286,5012,0,3
0,0,0,0,1,2,0,2,0,2,2,0,0,0,0,1,632,3708,1,2
0,0,0,1,1,2,1,2,0,2,2,0,0,2,1,1,1111,5802,0,5
0,1,0,0,1,2,1,0,2,0,2,0,0,0,1,2,1003,3216,1,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,29,22,0,0
1,0,1,0,1,2,1,0,2,0,2,2,0,2,1,2,1169,5673,1,5
1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,896,2135,0,0
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,746,322,1,0
0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,777,3004,0,1
