gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,43,237,0
1,0,1,1,1,2,1,0,0,0,0,2,2,1,0,0,1135,4100,2
0,0,1,0,1,1,1,0,1,2,0,0,0,0,1,0,967,4932,3
1,0,1,0,1,0,1,0,0,2,0,2,2,1,1,2,1163,4315,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,323,423,0
1,0,1,1,1,2,1,0,0,2,0,0,2,1,0,1,1097,5669,5
0,1,1,1,1,2,1,0,0,0,0,2,2,0,1,1,1178,4709,3
0,0,0,0,1,0,1,0,2,1,0,2,1,0,1,0,1318,4703,2
0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,0,958,2666,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,135,577,0
0,0,0,1,0,1,0,2,0,0,0,0,2,0,1,2,219,1223,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,21,255,0
0,0,1,0,1,2,1,0,1,2,0,2,2,0,1,2,1360,4540,2
0,0,0,0,1,0,0,2,2,0,0,0,0,2,0,1,468,4138,4
1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,3,419,4363,4
0,1,1,0,0,1,0,0,0,2,0,2,2,0,1,2,344,2154,1
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,87,3430,5
1,0,0,0,1,2,0,0,2,2,0,0,2,0,1,0,741,2778,1
0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,1,1194,1896,0
0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2,996,3269,1
0,0,1,1,0,1,0,0,2,0,2,2,2,2,1,2,450,4591,5
0,0,0,0,1,2,1,0,0,1,0,0,2,0,1,2,1077,4180,2
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,792,338,0
0,0,0,0,1,2,1,0,0,2,1,2,2,0,1,2,1374,4393,2
0,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,1274,2821,1
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,828,812,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,40,2928,5
1,0,0,0,1,1,1,0,0,0,0,2,2,0,1,2,1208,2692,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,802,868,0
1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,2,1113,4274,2
0,1,0,0,1,2,0,0,2,0,2,2,0,1,0,3,754,4830,4
0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,1,516,3872,3
0,0,0,0,1,2,1,1,0,0,0,2,2,0,1,2,1287,3009,1
1,0,0,0,1,2,1,0,2,1,0,2,2,0,0,1,1389,5441,4
1,0,0,0,1,2,1,1,1,0,2,2,2,0,1,1,1407,4576,2
1,0,0,0,1,2,0,0,0,0,2,0,2,0,0,3,638,960,0
0,0,0,0,1,2,0,0,0,0,1,1,1,0,1,2,796,1637,0
0,0,0,0,1,2,1,0,0,1,0,1,0,0,1,2,1078,1270,0
0,0,0,0,0,1,0,2,0,0,2,0,0,2,0,3,191,2087,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,29,2693,4
1,0,1,0,0,1,0,2,0,2,0,0,0,0,0,3,180,1780,1
0,0,0,0,1,0,1,1,0,0,0,2,2,0,1,2,1190,488,0
1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,205,98,0
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,105,3620,6
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,275,1520,0
0,1,1,0,1,2,1,0,2,2,2,0,0,0,0,2,1101,5429,4
0,0,0,0,1,2,1,0,0,1,0,2,0,0,1,2,1081,1779,0
0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,1,1167,3215,1
0,0,0,0,1,0,1,0,0,1,0,2,2,0,1,2,1171,4436,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,325,162,0
1,0,1,1,1,0,1,0,2,2,0,2,0,0,1,1,1100,5141,4
0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,488,4384,4
0,0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,582,3868,2
1,0,1,1,1,2,1,0,0,2,2,2,2,1,1,1,1360,5119,3
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,384,860,0
0,0,0,0,1,1,1,0,2,2,0,0,1,0,1,2,1183,2398,0
1,0,0,0,1,2,1,0,1,2,0,2,2,0,1,1,1366,1121,0
0,0,0,0,1,0,0,2,2,2,2,0,2,2,1,1,767,5510,6
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,882,380,0
0,1,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1133,2018,0
0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,806,3502,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,315,2104,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,707,289,0
1,1,1,0,1,2,0,2,2,2,2,2,2,2,1,1,1063,5956,5
1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,723,305,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,103,1533,1
1,0,0,0,1,2,0,0,0,2,2,0,0,0,0,3,580,259,0
0,0,0,1,1,2,0,0,2,0,1,1,1,0,1,3,888,4112,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,30,89,0
1,0,1,0,1,2,0,2,2,0,2,2,0,2,0,1,776,5547,5
0,0,1,0,1,2,1,0,2,0,0,1,0,0,1,0,1126,5810,5
0,0,1,0,0,1,0,0,0,2,0,2,2,0,1,2,351,1476,0
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,1,1210,4361,2
0,0,0,0,1,2,1,2,0,2,0,2,2,1,1,1,1413,5743,4
0,0,0,1,0,1,0,2,2,0,2,0,0,1,0,3,247,1400,0
0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,887,4489,3
0,0,0,0,1,0,1,1,0,0,0,2,2,0,1,1,1206,3476,1
0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,2,440,3018,2
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,904,397,0
1,0,1,0,1,2,1,0,0,2,2,2,2,0,1,2,1403,3892,1
1,0,1,0,1,2,1,2,0,2,0,0,0,0,1,1,990,4702,3
1,0,0,0,1,0,1,0,0,0,0,2,1,0,1,2,1099,3826,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,717,1064,0
1,0,0,0,1,0,0,2,0,2,0,0,0,0,1,3,474,1077,0
0,0,1,1,1,0,0,2,2,0,0,0,0,1,0,2,427,4389,4
1,1,1,0,1,0,0,2,2,2,2,2,2,2,1,0,1007,5301,4
0,0,1,0,1,0,1,2,2,0,2,2,0,0,1,2,1217,3633,1
0,0,1,0,1,2,1,0,0,2,0,2,2,0,1,0,1277,5811,4
0,0,0,0,1,1,1,1,2,0,0,1,0,0,1,1,1165,3316,1
0,0,1,1,1,0,0,2,0,0,2,0,2,0,0,0,652,3649,2
1,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,1001,1584,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,740,320,0
1,1,1,0,1,0,1,0,2,0,0,0,2,0,1,2,978,1635,0
1,0,0,0,1,2,1,0,2,2,2,2,2,2,0,0,1453,6423,6
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,27,1095,1
1,0,0,0,1,2,1,0,1,0,0,2,2,0,0,2,1304,3684,1
0,0,1,0,1,1,1,0,0,0,2,2,2,0,0,0,1275,3575,1
1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1178,3628,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,749,2719,1
1,1,0,0,1,0,1,2,0,0,0,0,2,0,0,3,1004,4921,3
1,0,0,0,1,0,1,0,2,2,0,0,0,0,1,1,879,4107,2
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,26,1748,2
0,0,1,1,1,2,1,0,0,2,0,2,2,1,1,1,1276,5612,4
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,23,1040,1
0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,1,695,4804,4
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,26,646,0
0,0,0,0,1,0,0,0,2,0,0,2,2,0,1,0,687,1034,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,714,296,0
0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,36,3142,5
0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,1,1017,4206,2
1,1,1,0,1,2,1,1,0,1,0,2,2,0,1,2,1352,5633,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,287,131,0
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,76,3334,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,292,408,0
1,0,1,1,1,0,0,0,0,0,0,2,2,1,1,2,622,2277,1
0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,2,1059,2800,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,803,3439,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,23,2920,5
1,0,0,0,1,2,0,0,0,2,2,2,2,1,1,1,939,3117,1
1,0,1,0,0,1,0,2,2,2,0,0,0,2,0,0,265,4323,6
0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,0,1131,6027,6
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,906,398,0
0,0,1,0,1,2,1,0,0,2,0,2,2,2,1,2,1238,6146,6
0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,27,159,0
1,0,1,0,1,2,0,2,2,2,2,0,0,2,0,1,732,5228,5
1,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,899,393,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,705,287,0
1,0,0,0,1,2,1,2,0,0,0,2,2,0,0,2,1252,2474,0
1,0,1,1,1,2,1,0,2,2,0,2,0,1,1,2,1160,5154,4
0,0,1,0,0,1,0,1,0,1,1,0,2,2,0,2,340,4456,5
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,708,1747,0
0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,907,4314,3
0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,1000,3451,1
0,0,1,1,1,0,1,0,2,2,2,0,0,0,0,0,1010,5110,4
0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1285,3978,2
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,44,270,0
0,0,0,0,1,2,0,0,2,2,0,2,0,1,1,1,693,3744,2
0,0,1,1,1,2,1,0,2,2,2,0,2,2,1,0,1254,6242,6
0,0,0,0,0,1,0,0,2,2,0,2,2,1,1,1,486,4307,4
1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,28,2924,5
1,0,1,1,1,0,0,2,0,2,0,0,0,1,1,1,483,3158,2
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,298,1314,0
1,0,1,1,0,1,0,0,2,0,0,2,2,1,1,0,412,4080,4
0,0,1,1,1,2,1,2,0,2,2,2,2,2,0,0,1443,6196,5
0,0,0,1,1,2,2,1,1,1,1,1,1,2,0,1,98,1508,1
0,0,1,1,1,2,1,2,2,2,0,2,0,2,1,1,1260,6222,5
1,0,1,1,1,2,1,0,2,2,0,2,2,2,1,0,1370,6070,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,37,30,0
1,0,1,1,1,2,0,2,2,0,2,0,2,1,1,0,811,3951,2
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,5,1123,1
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,16,2947,5
1,0,0,0,1,2,1,0,2,2,2,2,2,2,0,2,1443,5348,3
0,0,0,0,1,2,1,0,2,2,0,0,0,0,1,0,990,4816,3
0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,0,80,3317,5
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,35,918,1
0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,2,297,500,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,912,702,0
1,0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,906,1159,0
0,0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,106,66,0
1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,172,3251,3
0,0,1,0,1,0,1,0,0,0,0,2,0,0,1,1,899,3419,1
1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,493,2461,1
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,205,2262,1
1,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,1006,2162,0
1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,580,572,0
0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,2,107,2282,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,95,60,0
1,1,1,0,0,1,0,2,0,0,2,0,0,1,0,0,209,3924,5
1,0,0,0,1,0,1,0,2,0,0,0,1,0,1,2,982,1640,0
0,0,0,0,1,0,1,0,2,0,2,2,0,0,0,2,1126,466,0
0,0,1,0,1,2,1,0,2,2,2,2,2,2,1,0,1454,6147,5
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,696,280,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,29,638,0
0,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1557,6179,5
1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,2,1029,5475,4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,33,26,0
0,0,1,0,1,2,1,0,0,0,0,2,1,0,1,1,1194,2810,0
0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,400,204,0
1,0,0,0,1,2,1,0,2,2,0,2,2,1,1,2,1373,6348,6
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,770,4201,3
0,0,0,0,1,0,0,2,2,2,2,0,0,2,0,0,666,4530,4
0,0,0,0,1,1,1,0,2,1,2,2,2,0,0,3,1508,3037,1
0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,2,993,1910,0
0,0,0,0,1,2,1,0,0,2,0,2,0,0,1,1,1071,3764,2
1,1,0,0,1,2,2,1,1,1,1,1,1,2,0,0,100,3540,6
1,0,0,0,1,2,1,2,2,2,2,2,2,1,1,0,1580,6405,5
0,0,1,0,1,2,1,1,1,1,1,0,0,2,0,0,1164,6059,5
1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,3,463,3651,2
0,0,1,1,1,0,0,2,0,0,2,0,0,1,0,0,441,1974,1
0,0,0,0,1,0,1,0,2,2,1,1,0,0,1,2,1141,2367,0
0,0,1,1,1,0,0,0,0,0,2,2,2,0,1,2,685,1730,0
1,1,0,0,0,1,0,0,2,2,0,0,0,0,0,2,214,2942,3
0,0,0,0,1,0,1,0,1,2,0,2,2,0,0,2,1296,2206,0
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,32,2426,4
0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,1,655,4216,3
0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,801,937,0
1,0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,1543,6384,5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,813,0
1,0,0,0,1,2,1,2,0,2,2,2,2,2,1,1,1497,6165,5
1,0,1,1,1,0,0,2,2,2,0,0,0,2,1,0,538,4607,4
1,1,1,0,1,0,1,2,2,2,0,0,0,1,1,1,954,5347,4
0,0,0,0,1,0,0,2,2,0,2,0,2,0,0,0,673,2215,1
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1327,3460,1
1,0,1,1,1,2,1,2,0,2,0,0,2,2,0,0,1155,5759,5
1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,67,1443,1
0,0,0,0,1,2,1,0,2,1,0,2,2,0,1,1,1347,4892,3
0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,806,3708,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,726,308,0
1,0,1,0,1,0,1,0,1,0,1,2,2,0,0,0,1274,3624,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,41,2057,2
0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,935,2245,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,298,1200,0
1,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1545,6455,5
0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,3,560,3741,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,36,367,0
0,0,1,0,1,2,1,0,2,1,0,0,0,0,0,1,1048,5810,5
1,0,1,0,1,0,1,0,0,2,2,2,2,1,1,1,1265,5366,4
1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,2,805,1164,0
1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,783,3113,1
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1509,6474,6
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,30,1376,1
1,1,1,0,0,1,0,0,2,2,0,2,2,0,1,2,437,3867,3
0,0,1,1,1,2,1,2,2,2,2,0,2,2,1,0,1355,5632,4
0,0,1,0,1,2,2,1,1,1,1,1,1,0,0,2,86,2105,2
0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,455,828,0
1,0,0,0,1,2,1,2,0,0,0,0,2,0,0,3,1107,768,0
0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,458,520,0
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,700,684,0
0,0,1,1,1,2,0,0,0,2,2,2,0,2,1,0,754,5003,4
0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,809,1597,0
1,0,1,0,1,2,1,0,2,2,2,2,2,0,1,2,1489,3934,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,794,2159,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,36,211,0
1,0,0,0,1,0,1,0,2,2,0,0,2,0,1,2,1083,3835,2
0,0,0,0,1,1,1,0,1,0,0,2,0,0,1,2,1113,1500,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,11,2472,4
0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,447,4732,5
0,0,0,0,1,1,1,0,0,2,0,2,2,0,1,2,1248,4066,2
1,0,0,1,1,2,2,1,1,1,1,1,1,2,1,3,88,3111,4
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,897,1215,0
1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,2,144,999,0
0,0,1,0,1,0,0,2,2,2,2,2,2,2,0,3,996,5907,6
1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,793,5120,5
0,0,1,0,1,0,0,2,2,0,2,0,0,2,0,3,494,4423,4
0,0,1,1,1,0,0,2,0,2,2,2,2,2,1,0,908,5781,6
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,27,20,0
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,41,1411,1
0,0,1,0,1,2,1,0,2,2,2,2,2,1,1,0,1467,6366,5
1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,2,415,4597,4
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,812,3290,1
0,0,1,0,1,2,1,0,1,0,1,0,0,0,1,2,1005,1365,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,29,118,0
0,0,1,0,1,2,1,2,2,0,0,2,2,1,0,0,1412,5719,4
1,0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,1044,6022,6
1,0,0,0,0,1,0,2,2,2,2,2,2,2,1,0,601,5128,6
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,905,1652,0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,22,1231,1
1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,21,812,0
1,0,1,0,1,2,0,0,2,2,0,2,2,1,1,2,895,5357,5
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,3,1165,1578,0
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,804,1198,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,384,910,0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,37,2803,5
1,0,1,0,1,2,1,0,2,2,2,2,2,0,1,2,1530,6243,5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,707,289,0
1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,3,450,558,0
0,0,0,0,1,2,0,2,0,0,2,0,2,1,0,0,688,4937,4
0,0,0,0,1,0,1,1,0,0,0,2,2,0,0,2,1183,484,0
0,0,1,0,1,2,0,0,2,2,2,2,2,2,0,0,1017,5779,5
0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,434,1879,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,283,1083,0
0,0,1,0,1,2,1,2,2,2,2,0,2,2,0,1,1407,5473,4
1,1,1,0,1,2,0,0,2,2,2,2,0,2,0,1,849,5556,6
0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,2,509,2534,1
0,0,1,1,1,2,1,0,2,0,0,0,0,0,1,1,898,2870,1
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,37,1035,1
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,716,1896,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,276,1237,0
0,0,1,1,1,0,0,0,2,2,2,0,0,1,0,0,525,4967,5
0,1,0,0,1,2,1,0,0,2,0,0,0,0,1,0,906,2556,1
1,1,0,0,1,2,1,0,2,0,2,2,2,0,1,0,1372,5792,4
1,0,0,0,0,1,0,2,0,2,0,0,0,1,0,3,195,1042,0
1,0,0,0,1,0,0,0,2,2,2,0,0,0,1,2,560,1952,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,406,0
1,0,0,0,1,0,1,0,2,2,2,2,2,1,1,0,1374,5565,4
0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,992,3264,1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19,1386,1
0,0,0,0,1,2,1,0,1,0,0,2,2,0,1,2,1307,1298,0
1,1,1,0,1,0,1,0,2,2,0,2,2,0,1,2,1241,2820,1
0,0,0,0,0,0,0,2,2,0,0,1,1,0,1,2,469,3797,3
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,27,1216,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,22,778,0
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,902,395,0
0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,860,3454,1
0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,2,1104,459,0
0,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,90,3310,5
0,0,0,0,1,0,1,0,2,2,0,2,0,0,1,1,1055,4880,3
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,121,3413,5
0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,891,387,0
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,1567,6504,6
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,12,1256,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,922,1761,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,40,33,0
1,0,1,0,1,0,0,2,2,0,2,0,0,2,1,3,569,4765,5
0,1,1,0,1,0,1,2,0,0,0,0,0,0,1,0,810,3655,2
0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,790,336,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,303,144,0
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,978,1825,0
0,0,0,0,1,0,1,0,0,2,2,0,1,0,0,2,1080,2620,1
1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,982,1504,0
0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1276,5833,5
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,285,1894,1
1,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,933,2245,1
0,0,1,0,1,2,1,2,2,2,2,2,2,1,1,2,1544,6314,5
0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,875,3713,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,44,2653,4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,17,76,0
1,0,1,0,1,2,2,1,1,1,1,1,1,2,1,0,64,3438,6
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,26,3128,5
0,0,1,0,1,2,1,0,0,0,0,0,2,0,1,1,993,1852,0
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,40,236,0
0,0,1,1,1,2,1,2,2,2,0,2,2,2,0,1,1459,6428,6
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,880,378,0
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,793,2640,1
0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,1,1208,5087,3
0,0,0,0,1,2,1,0,0,0,1,2,2,0,1,2,1237,2915,1
0,0,1,1,1,2,1,2,2,0,0,2,0,0,1,0,1173,4836,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,705,287,0
1,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1368,5074,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,305,1651,1
0,0,1,0,1,2,1,0,1,2,0,2,2,0,1,1,1309,2567,0
0,0,0,1,1,2,0,0,2,2,2,2,2,1,1,2,986,5118,4
1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,783,2894,1
0,0,1,1,1,2,0,2,0,2,2,0,0,2,1,1,610,5025,5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,22,15,0
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,419,2772,1
0,0,1,1,1,2,1,2,2,2,0,2,0,0,1,2,1291,5920,5
0,0,1,1,1,0,0,2,2,0,2,2,2,2,0,2,868,4431,3
1,0,1,0,1,0,0,0,2,2,2,2,2,2,1,1,881,5631,5
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,715,1148,0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,16,1158,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,815,1565,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,81,2603,3
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3,723,305,0
1,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,920,406,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,113,1734,1
1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,463,225,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,91,2857,4
0,0,0,0,1,0,1,0,2,2,0,2,0,0,1,2,1125,4867,3
1,0,0,0,1,2,1,0,2,0,2,2,2,0,1,2,1381,4656,2
1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,3,191,514,0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,777,2130,0
0,1,1,1,1,2,1,2,2,0,2,2,2,1,1,1,1479,6262,5
0,1,1,0,1,2,0,0,2,2,0,2,2,2,1,0,910,5509,5
